id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoriteAddress,addresses,groups,createdAt,createdBy,addedToGroupAt,addedToGroupBy,Founded Year,Founder names,Funds raised,Number of Investments,Number of exists,linkedin-private-codex,linkedin-private-claude
bfb454df-4701-4a9f-8cd6-9813061cf2a8,500 Startups,company,,,,https://www.linkedin.com/company/500-startups,https://www.linkedin.com/company/500-startups,"California, USA","California, USA","All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:35:03.738Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,2010,"Christine Tsai, Dave Mcclure","$67,000,000,000",2600,339,https://www.linkedin.com/in/christinesltsai,https://www.linkedin.com/in/christinesltsai
1c30be60-248d-4952-a3a0-8c4e1b193a1c,8VC,company,,8VC aims to transform the technology infrastructure behind many industries.,,https://8vc.com,https://8vc.com,"Pier 5, Suite 101 San Francisco, CA 94111","Pier 5, Suite 101 San Francisco, CA 94111","All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:35:09.429Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,2012,Drew Oetting,"$425,000,000",424,42,https://www.linkedin.com/in/drew-oetting-52463337,https://www.linkedin.com/in/drew-oetting-52463337
2e834f41-261e-44cc-9a8e-d9d2081567aa,Alumni Ventures Group,company,,,,https://www.avgfunds.com/,https://www.avgfunds.com/,Manchester,Manchester,Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,2014,"Barrick Rothchild, Beth Obermiller, Luke Antal, Michael Madden, Santana Henry","$1,000,000,000",1205,98,,
1d41bcbf-1d03-484f-9329-475a22b7d05e,Andreessen Horowitz,company,,Andreessen Horowitz is a stage-agnostic venture capital firm with assets under management across multiple funds.,,https://www.linkedin.com/company/439909/,https://www.linkedin.com/company/439909/,Menlo Park,Menlo Park,"All VCs ,All VCs ,All VCs ,350+ most active Angel Investors in USA 🇺🇸,Most prolific investment firms (number of investments)",2026-02-15T19:34:51.851Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,2009,"Marc Andreessen, Ben Horowitz","$32,400,000,000",1256,191,https://www.linkedin.com/in/behorowitz,https://www.linkedin.com/in/behorowitz
e0b29936-b41f-4d71-aa5a-cdda2708a72b,ARCH Ventures Partners,company,,,,https://www.archventure.com/,https://www.archventure.com/,"Chicago, Seattle, San Francisco, Dublin","Chicago, Seattle, San Francisco, Dublin",Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,1986,"Clinton Bybee, Keith Crandell, Robert Nelsen, Steven Lazarus","$7,700,000,000",419,98,,
28a01834-1f09-449e-a565-3fe9168cfe24,Artesian,company,,,,https://www.artesianinvest.com/overview-vc,https://www.artesianinvest.com/overview-vc,"66 Hunter St, Sydney, New South Wales 2000, AU","66 Hunter St, Sydney, New South Wales 2000, AU","All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:35:01.523Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,2004,"Jeremy Colless, Matthew Clunies-Ross, John Mccartney","$65,500,000",688,140,"https://www.linkedin.com/in/andrewlai01, https://www.linkedin.com/in/alex-cutting-4b60b2a4, https://www.linkedin.com/in/alexandra-clunies-ross-96767413a, https://www.linkedin.com/in/ananyasinha, https://www.linkedin.com/in/bushra-mumin, https://www.linkedin.com/in/david-gallagher-19654266, https://www.linkedin.com/in/fayluke, https://www.linkedin.com/in/felix-zhang-cfa-3308783, https://www.linkedin.com/in/fiona-jieying-zheng-sh6840, https://www.linkedin.com/in/gibsongohyl, https://www.linkedin.com/in/gillesplante1, https://www.linkedin.com/in/harrylamb, https://www.linkedin.com/in/jeremycolless, https://www.linkedin.com/in/john-mccartney-a5520b168, https://www.linkedin.com/in/johny-t-82410019, https://www.linkedin.com/in/jordan-jeffery-168a2961, https://www.linkedin.com/in/kirstenbernhardt, https://www.linkedin.com/in/kurt-tan-19a205, https://www.linkedin.com/in/mark-bytheway-84a1b44, https://www.linkedin.com/in/mary-angelie-f-cansicio-cpa-2235a527, https://www.linkedin.com/in/matthew-clunies-ross-aba30440, https://www.linkedin.com/in/matthew-proctor-79040431, https://www.linkedin.com/in/mei-lee-01ab1824, https://www.linkedin.com/in/nayoko, https://www.linkedin.com/in/nikolaos-koukiasas-4329a217, https://www.linkedin.com/in/richard-case-9124ab41, https://www.linkedin.com/in/robert-williams-087545140, https://www.linkedin.com/in/rohan-gray-40601493, https://www.linkedin.com/in/rohrsheim, https://www.linkedin.com/in/rorymacintyre, https://www.linkedin.com/in/sally-hatter, https://www.linkedin.com/in/stephanie-morris1, https://www.linkedin.com/in/stuart-fox-20175427, https://www.linkedin.com/in/timheasley, https://www.linkedin.com/in/vickylay, https://www.linkedin.com/in/victoria-prowse-00abb120",
a1b486b5-cf52-47bc-8cc1-592238694298,Atlas Venture,company,,,,atlasventure.com,atlasventure.com,Cambridge,Cambridge,"All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:35:14.892Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,1980,Michiel De Haan,"$3,600,000,000",570,172,,
2c4d87ef-4a86-483d-9017-b8a75910ad1f,Austin Ventures,company,,,,http://www.austinventures.com/,http://www.austinventures.com/,"Austin, Texas, United States","Austin, Texas, United States","All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:34:49.852Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,1984,"Joe Aragona, Ken Deangelis","$4,400,000,000",393,116,,
19d831ac-3c4a-4893-abe6-335bfe347587,Bain Capital Ventures,company,,Bain Capital Ventures invests in seed to growth-stage startups that uses tech to disrupt existing markets or create entirely new ones.,,https://www.baincapitalventures.com/,https://www.baincapitalventures.com/,"Boston, Massachusetts, United States","Boston, Massachusetts, United States","All VCs ,All VCs ,All VCs ,350+ most active Angel Investors in USA 🇺🇸,Most prolific investment firms (number of investments)",2026-02-15T19:34:57.657Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,1984,"James Nahirny, Michael Krupka","$6,100,000,000",570,117,https://www.linkedin.com/in/mikekrupka,https://www.linkedin.com/in/mikekrupka
a062b904-bb02-4baf-bae6-1d9497ca1b7f,Battery Ventures,company,,Battery Ventures is a investment firm that focuses on technology.,,https://www.battery.com/,https://www.battery.com/,"Boston, Massachusetts, United States","Boston, Massachusetts, United States","All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:34:59.635Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,1983,Rick Frisbie,"$17,700,000,000",810,197,https://www.linkedin.com/in/dthakker,https://www.linkedin.com/in/dthakker
5446b318-8d51-4e40-b2b8-45eeff2988de,BDC Venture Capital,company,,"BDC Venture Capital works as a strategic partner that enables, encourages, and unlocks the underlying market potential of Canadian VC.",,https://www.bdc.ca/en/bdc-capital/venture-capital,https://www.bdc.ca/en/bdc-capital/venture-capital,"Montréal, Wakefield, Worcester, Bedford, Hartford, Portland, Providence","Montréal, Wakefield, Worcester, Bedford, Hartford, Portland, Providence",Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,1975,,"$605,000,000",509,117,,
631df1ca-ba50-469f-8a2b-ea5045aaddf9,Benchmark Capital,company,,,,http://www.benchmark.com/,http://www.benchmark.com/,"San Francisco, Woodside","San Francisco, Woodside",Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,1995,"Bob Kagle, Bruce Dunlevie Andy Rachleff, Kevin Harvey","$2,500,000,000",799,313,https://www.linkedin.com/in/bob-kagle-9797,https://www.linkedin.com/in/bob-kagle-9797
592d8f65-3076-41c8-bce6-3ff0318d75c6,Bessemer Venture Partners,company,,"Bessemer Venture Partners is a venture capital firm that invests in enterprise, consumer, and healthcare early-to-late stage startups.",,https://www.bvp.com/,https://www.bvp.com/,"Redwood City, California, United States","Redwood City, California, United States","All VCs ,All VCs ,All VCs ,350+ most active Angel Investors in USA 🇺🇸,Most prolific investment firms (number of investments)",2026-02-15T19:34:59.635Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,1911,Henry Phipps,"$9,700,000,000",1267,284,"https://www.linkedin.com/in/byrondeeter, https://www.linkedin.com/in/davidjcowan","https://www.linkedin.com/in/byrondeeter, https://www.linkedin.com/in/davidjcowan"
77b5f852-d86d-49c4-b9c9-fc7368995024,BoostVC,company,,,,https://boost.vc,https://boost.vc,San Mateo,San Mateo,Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,2012,"Adam Draper, Brayton Williams","$85,200,000",423,132,"https://www.linkedin.com/in/adraper, https://www.linkedin.com/in/braytonwilliams","https://www.linkedin.com/in/adraper, https://www.linkedin.com/in/braytonwilliams"
37b9c7da-1580-46d1-a2a0-bb9e4c8c0b76,Bossa Nova Investimentos,company,,,,https://bossainvest.com,https://bossainvest.com,São Paulo,São Paulo,Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,2011,"João Kepler, Pierre Schurmann","R$965,000,000",668,46,,
78b526f5-7d52-4efd-9bc6-c39871eec3ad,Box Group,company,,,,https://boxgroup.com,https://boxgroup.com,New York,New York,Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,2008,David Tisch,"$255,000,000",642,178,"https://www.linkedin.com/in/davetisch, https://www.linkedin.com/in/adamrothenberg","https://www.linkedin.com/in/davetisch, https://www.linkedin.com/in/adamrothenberg"
3827f91d-7d14-4353-ae3d-4b4525053049,Canaan Partners,company,,Canaan is an early-stage venture capital firm that invests in visionaries with transformative ideas.,,https://www.canaan.com/,https://www.canaan.com/,"San Francisco, Westport","San Francisco, Westport",Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,1987,"Eric Young, Harry T. Rein","$5,800,000,000",737,148,,
9c5f345c-afd4-4ffa-8df9-37d378802122,Charles River Ventures,company,,,,https://www.crv.com/,https://www.crv.com/,"San Francisco, Palo Alto, Boston","San Francisco, Palo Alto, Boston",Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,1970,"Dave Salvant, Rick Burnes, Songe Laron","$2,600,000,000",626,153,,
e3547ab2-7f63-47da-b926-13854a171339,Cisco Investments,company,,Cisco Investments is a corporate venture capital arm of Cisco that offers direct and fund of funds investments.,,https://www.ciscoinvestments.com/,https://www.ciscoinvestments.com/,"San Francisco, California, United States","San Francisco, California, United States","Corporate Venture Arms,Most prolific investment firms (number of investments)",2026-02-15T20:18:28.544Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,1993,"Leonard Bosack, Sandy Lerner","$220,000,000",459,234,,
a92b6081-f2f3-4030-b53e-e7a07020d261,Company K Partners,company,,,,http://kpartners.co.kr/wordpress/en/,http://kpartners.co.kr/wordpress/en/,Seoul,Seoul,Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,2006,Hak-Beom Kim,,415,28,,
9fb528ed-b0dd-44e6-822f-9847181e9659,Crosslink Capital,company,,,,https://www.crosslinkcapital.com/,https://www.crosslinkcapital.com/,"San Francisco, California, United States","San Francisco, California, United States","All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:34:53.675Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,1989,"Michael Stark, Sy Kaufman","$1,300,000,000",432,98,,
6ef3ec43-e5d4-4d9e-8480-30b4371befe0,Data Collective,company,,,,https://www.linkedin.com/company/data-collective/,https://www.linkedin.com/company/data-collective/,San Francisco,San Francisco,Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,2011,"Matt Ocko, Zack Bogue","$725,000,000",469,135,https://www.linkedin.com/pub/dir,
322c8c2b-2a5f-4901-8a1a-1fd685b4d107,DCM,company,,,,https://www.dcm.com/,https://www.dcm.com/,"Beijing, Tokyo, San Francisco","Beijing, Tokyo, San Francisco",Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,1996,"David Chao, Dixon Doll,","$25,000,000,000",400,56,,
ea4a457a-defc-4b46-84f5-66f174b4b5bf,Domain Associates,company,,,,https://www.domainvc.com/,https://www.domainvc.com/,USA,USA,"All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:34:59.635Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,1985,Jesse Treu,"$1,200,000,000",470,281,,
7f63e102-c6e0-4574-a6e1-4cc3f1a2689b,Draper VC,company,,,,https://draper.vc,https://draper.vc,Silicon Valley,Silicon Valley,Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,1985,Tim Draper,"$230,000,000",406,123,https://www.linkedin.com/in/timothydraper,https://www.linkedin.com/in/timothydraper
4042efdf-9831-4f46-b0fa-28a267dbfa88,DreamIt Ventures,company,,,,https://dreamit.com,https://dreamit.com,"Philadelphia, New York","Philadelphia, New York",Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,2008,"Steve Welch, David Bookspan","$54,800,000",528,205,,
9423ac71-97a9-4789-9b2a-dde6f8e5a4c7,East Ventures,company,,East Ventures is an early stage venture fund focusing on SEA and Japan with 4 unicorns in its portfolio.,,https://east.vc/,https://east.vc/,"Singapore, Singapore 573969, SG","Singapore, Singapore 573969, SG","All VCs ,All VCs ,All VCs ,All accelerators,Most prolific investment firms (number of investments)",2026-02-15T19:35:14.892Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,2009,"Batara Eto, Taiga Matsuyama, Willson Cuaca","$1,100,000,000",514,49,,
b4f5bf70-cb05-4d36-8578-af9d5285915e,Enterprise Ireland,company,,,,https://enterprise-ireland.com,https://enterprise-ireland.com,"Dublin, Düsseldorf, Budapest, Paris, Amsterdam, Milan, Stockholm, Madrid, Prague, London, Brussels, Warsaw, São Paulo, Austin, Toronto, New York, Dubai, Sydney, Hong Kong, Tokyo, Singapore, Ho Chi Minh City, Beijing, Mumbai, Seoul, Riyadh, Lagos, Johannesburg, Nairobi, Shannon, København","Dublin, Düsseldorf, Budapest, Paris, Amsterdam, Milan, Stockholm, Madrid, Prague, London, Brussels, Warsaw, São Paulo, Austin, Toronto, New York, Dubai, Sydney, Hong Kong, Tokyo, Singapore, Ho Chi Minh City, Beijing, Mumbai, Seoul, Riyadh, Lagos, Johannesburg, Nairobi, Shannon, København",Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,1998,,"€216,100,000",686,78,,
a5d44e14-6014-4294-873b-c157126ad893,First Round Capital,company,,,,https://firstround.com/,https://firstround.com/,"San Francisco, California, United States","San Francisco, California, United States",Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,2004,"Howard Morgan, Josh Kopelman, Todd Jackson","$738,000,000",854,189,https://www.linkedin.com/in/jkopelman,https://www.linkedin.com/in/jkopelman
c9ab204a-e661-45ef-8c73-1786e58ea549,FJ Labs,company,,FJ Labs is a stage-agnostic investment firm that focuses on marketplaces and consumer facing startups.,,https://fjlabs.com/,https://fjlabs.com/,"New York, New York, United States","New York, New York, United States","All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:35:09.429Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,2016,"Fabrice Grinda, Jose Martin","$175,000,000",964,250,https://www.linkedin.com/in/fabricegrinda,https://www.linkedin.com/in/fabricegrinda
57e701fb-46df-49e5-8f43-271ecb560858,Floodgate,company,,,,https://floodgate.com/,https://floodgate.com/,"Palo Alto, California, United States","Palo Alto, California, United States","All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:34:29.600Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,2006,"Ann Miura-Ko, Michael Maples Jr","$131,000,000",430,164,https://www.linkedin.com/in/amiura,https://www.linkedin.com/in/amiura
65a293b8-7045-40c1-b6fd-af595ad3e6e0,Fortune Capital,company,,,,https://www.fortunevc.com,https://www.fortunevc.com,"Shenzhen, Beijing, Changsha, Guangzhou, Wuhan, Chengdu, Hangzhou, Suzhou, Nanjing, Tianjin, Qingdao, Xi’an, Zhengzhou, Fuzhou, Xiamen, Hefei, Dongguan","Shenzhen, Beijing, Changsha, Guangzhou, Wuhan, Chengdu, Hangzhou, Suzhou, Nanjing, Tianjin, Qingdao, Xi’an, Zhengzhou, Fuzhou, Xiamen, Hefei, Dongguan",Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,2000,"Liu Zhou, Liu Day",,660,130,,
32211e55-8551-4759-b58e-fb68787e9b58,Foundation Capital,company,,Foundation Capital is a venture capital firm made up of former entrepreneurs and helps companies and businesses grow.,,https://foundationcapital.com/,https://foundationcapital.com/,"Palo Alto, California, United States","Palo Alto, California, United States","All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:34:51.851Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,1995,"Bill Elmore, Kathryn Gould","$3,900,000,000",674,158,,
e7368b8e-707b-4f2e-ad28-27308ca094c1,Founder Collective,company,,,,https://www.foundercollective.com/,https://www.foundercollective.com/,Cambridge,Cambridge,"All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:34:44.969Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,2009,"Andy Palmer, Anthony Goldbloom, Bill Trenchard, Caterina Fake, Chris Dixon, David Frankel, Elliot Cohen, Eric Paley, Jack Groetzinger, James Tamplin, Micah Rosenbloom, Nadia Boujarwah, Noah Glass, Noah Jessop, Parul Singh, Raj De Datta, Zach Klein","$185,000,000",460,128,https://www.linkedin.com/in/micah-rosenbloom-a0350,https://www.linkedin.com/in/micah-rosenbloom-a0350
6cd73ba3-7793-4cb3-b5d6-3f9518fb1f19,F-Prime Capital Partners,company,,,,https://fprimecapital.com/,https://fprimecapital.com/,"Cambridge, London, San Francisco","Cambridge, London, San Francisco",Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,1969,Stephen Knight Md,"$30,000,000",466,135,,
832ab170-cdb4-48fc-8fc7-cd8592ccdb91,General Catalyst,company,,General Catalyst is a venture capital firm that provides early-stage and growth equity investments.,,https://www.generalcatalyst.com/,https://www.generalcatalyst.com/,"Cambridge, Massachusetts, United States","Cambridge, Massachusetts, United States","All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:34:44.969Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,2000,"David Fialkow, David Orfao, Joel Cutler","$8,600,000,000",1094,174,"https://www.linkedin.com/in/david-fialkow-20085852, https://www.linkedin.com/in/joel-cutler-317743","https://www.linkedin.com/in/david-fialkow-20085852, https://www.linkedin.com/in/joel-cutler-317743"
810206de-d574-45ff-9fde-a349a7ed3ffd,Global Founders Capital,company,,"GFC is a globally oriented, stage agnostic venture fund that empowers gifted entrepreneurs.",,https://www.globalfounders.vc/,https://www.globalfounders.vc/,Germany,Germany,"European Family Offices' Founders ,European Family Offices' Founders ,Most prolific investment firms (number of investments)",2026-02-15T20:01:58.079Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,2013,Oliver Samwer,"$1,600,000,000",868,59,,
a51268f8-7106-4d2b-b09a-55cb7e5e9987,Google Ventures,company,,"Google Ventures is an investment arm of Alphabet that provides seed, venture, and growth-stage funding to technology companies.",,https://www.gv.com/,https://www.gv.com/,"Mountain View, San Francisco, Boston, New York, London","Mountain View, San Francisco, Boston, New York, London","Corporate Venture Arms,Most prolific investment firms (number of investments)",2026-02-15T20:18:20.343Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,2009,Bill Maris,"$100,000,000",987,225,,
a9ea038f-ab7b-45f2-a0ca-cae1f3525223,Greycroft Partners,company,,,,https://www.greycroft.com/,https://www.greycroft.com/,"New York, New York, United States","New York, New York, United States",Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,2006,"Alan Patricof, Dana Settle, Ian Sigalow","$2,000,000,000",737,115,https://www.linkedin.com/in/iansigalow,https://www.linkedin.com/in/iansigalow
b9046a5c-d484-4c1e-b19b-2a4eff4c00a1,Greylock Partners,company,,,,https://www.greylock.com/,https://www.greylock.com/,"Menlo Park, California, United States","Menlo Park, California, United States",Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,1965,Bill Elfers,"$4,600,000,000",813,245,,
c4c10274-6260-464f-849c-9f814182fd35,Highland Capital Partners,company,,"Highland Capital Partners is a venture capital firm that offers seed, early and growth-stage funding solutions.",,https://www.hcp.com/,https://www.hcp.com/,"Palo Alto, California, United States","Palo Alto, California, United States","All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:35:11.205Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,1988,"Bob Higgins, Paul Maeder","$2,800,000,000",488,145,,
33b92b39-69f6-4a98-9b8e-c7fe61253d3a,High-Tech Gründerfonds,company,,,,https://htgf.de,https://htgf.de,"Berlin, Bonn","Berlin, Bonn",Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,2005,Alexander Von Frankenberg,"€1,600,000,000",670,160,,
f83618ef-50c6-4f34-80b1-646cad8462bb,Hillhouse Capital Group,company,,,,hillhousecapital.com,hillhousecapital.com,Hong Kong,Hong Kong,Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,2005,"Ben Li, Zhang Lei","$10,600,000,000",403,62,,
a96749b1-4fea-4f42-be0a-c6c7b2475d3e,HV Capital,company,,HV Capital is a venture capital firm that supports founders in developing their internet companies.,,https://www.hvcapital.com/,https://www.hvcapital.com/,Germany,Germany,"All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:35:14.892Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,2000,Lars Langusch,"€2,300,000,000",385,81,"https://www.linkedin.com/in/davidkuczek, https://www.linkedin.com/in/rainer-maerkle, https://www.linkedin.com/in/janmiczaika, https://www.linkedin.com/in/barbodnamini","https://www.linkedin.com/in/davidkuczek, https://www.linkedin.com/in/rainer-maerkle, https://www.linkedin.com/in/janmiczaika, https://www.linkedin.com/in/barbodnamini"
a3fd9b1c-fde8-48bb-9fe3-2863a9ded969,IDG Capital,company,,IDG Capital is an investment firm that funds early- to growth-stage companies in the technology sector.,,https://www.idgcapital.com/,https://www.idgcapital.com/,USA,USA,Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,1992,Jim Breyer,"$2,900,000,000",1416,149,,
93bf99be-6863-42a0-852a-406b32edb6ae,Index Ventures,company,,Index Ventures is a venture capital firm that helps the entrepreneurs turn bold ideas into global businesses.,,https://www.indexventures.com/,https://www.indexventures.com/,"San Francisco, California, United States","San Francisco, California, United States","All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:35:07.763Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,1996,"David Rimer, Giuseppe Zocco, Neil Rimer","$12,400,000,000",1069,227,"https://www.linkedin.com/in/danfougere, https://www.linkedin.com/in/nina-achadjian, https://www.linkedin.com/in/hannah-seal-78938a22, https://www.linkedin.com/in/hammerjan, https://www.linkedin.com/in/martinmignot","https://www.linkedin.com/in/danfougere, https://www.linkedin.com/in/nina-achadjian, https://www.linkedin.com/in/hannah-seal-78938a22, https://www.linkedin.com/in/hammerjan, https://www.linkedin.com/in/martinmignot"
b2e8d24f-23a6-4a86-9803-505005ac91e5,Innovation Works,company,,,,https://www.innovationworks.org/,https://www.innovationworks.org/,USA,USA,Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,1999,Lisa Greenleaf,"$3,300,000,000",729,77,,
dd206ef7-3462-4662-8959-02f653233a0c,Insight Venture Partners,company,,,,https://www.insightpartners.com/,https://www.insightpartners.com/,New York,New York,Most prolific investment firms (number of investments),2026-02-15T20:39:03.273Z,Mirza Asceric,2026-02-15T20:39:03.572Z,Mirza Asceric,1995,"Jeff Horing, Jerry Murdock","$46,100,000,000",932,184,"https://www.linkedin.com/in/jerrymurdock, https://www.linkedin.com/in/jeffhoring2009","https://www.linkedin.com/in/jerrymurdock, https://www.linkedin.com/in/jeffhoring2009"
0a85eb42-b537-4d97-979c-0bfce8ccb31c,Intel Capital,company,intel.capital@intel.com,"Intel Capital invests in innovative startups targeting cloud and AI infrastructure, cybersecurity, and other disruptive technologies.",intel.capital@intel.com,http://www.intelcapital.com/,http://www.intelcapital.com/,"Santa Clara, California, United States","Santa Clara, California, United States","Corporate Venture Arms,Most prolific investment firms (number of investments)",2026-02-15T20:18:27.466Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,1991,"Les Vadasz, Peter Levin","$12,500,000,000",1517,473,,
cf650b0e-ea55-4295-9e59-4273f1abcc2a,InterWest Partners,company,,"Finance, Venture Capital",,https://interwest.com,https://interwest.com,Santa Clara,Santa Clara,"All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:34:47.417Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,1979,Keval Desai,"$260,000,000",561,286,,
cd1be528-0784-4a13-9cdd-b3cb06185c4e,Khosla Ventures,company,,"Khosla Ventures provides venture assistance to entrepreneurs in AI, sustainability, enterprise, consumer, health and frontier technologies.",,https://www.khoslaventures.com/,https://www.khoslaventures.com/,"Menlo Park, California, United States","Menlo Park, California, United States","All VCs ,All VCs ,All VCs ,Most prolific investment firms (number of investments)",2026-02-15T19:35:05.611Z,Mirza Asceric,2026-02-15T20:39:03.739Z,Mirza Asceric,2004,Vinod Khosla,"$15,000,000,000",1158,287,https://www.linkedin.com/in/vinod-khosla-65387416,https://www.linkedin.com/in/vinod-khosla-65387416
